asset,date_utc,close_binance,close_kraken,spread_abs,spread_rel
BTC,2024-03-25,69880.01,69950.0,69.99000000000524,-0.0010005718370265093
BTC,2024-03-26,69988.0,70000.1,12.10000000000582,-0.00017285689591883813
BTC,2024-03-27,69469.99,69437.3,32.69000000000233,0.00047078443430259576
BTC,2024-03-28,70780.6,70742.2,38.40000000000873,0.0005428160277742844
BTC,2024-03-29,69850.54,69917.1,66.56000000001222,-0.0009519845645773461
BTC,2024-03-30,69582.18,69652.0,69.82000000000698,-0.00100241199104123
BTC,2024-03-31,71280.01,71306.8,26.79000000000815,-0.0003757004942026576
BTC,2024-04-01,69649.8,69681.1,31.30000000000291,-0.0004491892349576254
BTC,2024-04-02,65463.99,65457.6,6.389999999999418,9.762044437922057e-05
BTC,2024-04-03,65963.28,65991.5,28.220000000001164,-0.0004276308312434196
BTC,2024-04-04,68487.79,68527.4,39.61000000000058,-0.0005780169683951009
BTC,2024-04-05,67820.62,67856.5,35.88000000000466,-0.0005287629040696684
BTC,2024-04-06,68896.0,68908.6,12.60000000000582,-0.00018285090685354888
BTC,2024-04-07,69360.39,69386.1,25.710000000006403,-0.00037053530894526343
BTC,2024-04-08,71620.0,71650.0,30.0,-0.00041870202372640275
BTC,2024-04-09,69146.0,69159.9,13.89999999999418,-0.0002009835179055397
BTC,2024-04-10,70631.08,70612.2,18.880000000004657,0.0002673758925511027
BTC,2024-04-11,70006.23,70046.4,40.169999999998254,-0.0005734770095250363
BTC,2024-04-12,67116.52,67205.2,88.67999999999302,-0.0013195407498228784
BTC,2024-04-13,63924.51,64042.4,117.88999999999942,-0.0018408117122405976
BTC,2024-04-14,65661.84,65700.0,38.16000000000349,-0.000580821917808283
BTC,2024-04-15,63419.99,63408.4,11.589999999996508,0.00018278335362498233
BTC,2024-04-16,63793.39,63832.6,39.20999999999913,-0.0006142629314801473
BTC,2024-04-17,61277.37,61284.4,7.029999999998836,-0.00011471108471317049
BTC,2024-04-18,63470.08,63509.1,39.0199999999968,-0.0006144001410820499
BTC,2024-04-19,63818.01,63849.1,31.089999999996508,-0.0004869293380799222
BTC,2024-04-20,64940.59,64993.7,53.11000000000058,-0.0008171561243628389
BTC,2024-04-21,64941.15,64953.6,12.44999999999709,-0.00019167528820573931
BTC,2024-04-22,66819.32,66831.4,12.079999999987194,-0.00018075335845102458
BTC,2024-04-23,66414.0,66419.8,5.80000000000291,-8.732335839622962e-05
BTC,2024-04-24,64289.59,64291.3,1.7100000000064028,-2.6597688956409016e-05
BTC,2024-04-25,64498.34,64489.1,9.239999999997963,0.00014328002716745836
BTC,2024-04-26,63770.01,63750.8,19.209999999999127,0.00030132955194295263
BTC,2024-04-27,63461.98,63425.0,36.9800000000032,0.000583050847457578
BTC,2024-04-28,63118.62,63114.9,3.720000000001164,5.894012348917066e-05
BTC,2024-04-29,63866.0,63822.1,43.900000000001455,0.000687849506675553
BTC,2024-04-30,60672.0,60610.0,62.0,0.0010229335093219216
BTC,2024-05-01,58364.97,58272.2,92.77000000000407,0.0015920112849696633
BTC,2024-05-02,59060.61,59124.1,63.48999999999796,-0.0010738429845020825
BTC,2024-05-03,62882.01,62925.8,43.79000000000087,-0.0006958989794328962
BTC,2024-05-04,63892.04,63895.3,3.2600000000020373,-5.1020967113402094e-05
BTC,2024-05-05,64012.0,64067.5,55.5,-0.0008662738517969393
BTC,2024-05-06,63165.19,63161.7,3.4900000000052387,5.525500421943441e-05
BTC,2024-05-07,62312.08,62325.0,12.919999999998254,-0.00020730044123540292
BTC,2024-05-08,61193.03,61172.1,20.93000000000029,0.00034214944394594937
BTC,2024-05-09,63074.01,63051.9,22.110000000000582,0.0003506635010206427
BTC,2024-05-10,60799.99,60794.6,5.389999999999418,8.865919012546186e-05
BTC,2024-05-11,60825.99,60805.0,20.989999999997963,0.0003452018748457686
BTC,2024-05-12,61483.99,61444.6,39.38999999999942,0.0006410652848256593
BTC,2024-05-13,62940.08,62910.0,30.080000000001746,0.00047814337943097307
BTC,2024-05-14,61577.49,61568.6,8.889999999999418,0.00014439178412373188
BTC,2024-05-15,66206.5,66233.0,26.5,-0.0004001026678543962
BTC,2024-05-16,65235.21,65228.4,6.809999999997672,0.00010440237687880938
BTC,2024-05-17,67024.0,67043.5,19.5,-0.00029085593681710264
BTC,2024-05-18,66915.2,66920.0,4.80000000000291,-7.17274357442399e-05
BTC,2024-05-19,66274.01,66262.4,11.610000000000582,0.00017521248853036298
BTC,2024-05-20,71446.62,71408.1,38.51999999998952,0.000539434601956712
BTC,2024-05-21,70148.34,70145.1,3.2399999999906868,4.618996907823636e-05
BTC,2024-05-22,69166.62,69144.0,22.619999999995343,0.0003271433530023238
BTC,2024-05-23,67969.65,67940.8,28.84999999999127,0.00042463438758444383
BTC,2024-05-24,68549.99,68539.1,10.889999999999418,0.0001588874087929959
BTC,2024-05-25,69290.57,69278.7,11.870000000009895,0.00017133693328563737
BTC,2024-05-26,68507.67,68476.4,31.270000000004075,0.0004566536792238729
BTC,2024-05-27,69436.43,69377.8,58.629999999990105,0.0008450830092621153
BTC,2024-05-28,68398.39,68324.9,73.49000000000524,0.001075596158940595
BTC,2024-05-29,67652.42,67575.4,77.02000000000407,0.0011397638785712871
BTC,2024-05-30,68352.17,68365.0,12.830000000001746,-0.0001876691289403043
BTC,2024-05-31,67540.01,67498.1,41.90999999998894,0.0006209063662530045
BTC,2024-06-01,67766.85,67717.2,49.65000000000873,0.0007331962928178726
BTC,2024-06-02,67765.63,67729.1,36.529999999998836,0.0005393545758027862
BTC,2024-06-03,68809.9,68800.0,9.89999999999418,0.00014389534883707533
BTC,2024-06-04,70537.84,70558.6,20.760000000009313,-0.0002942235248433178
BTC,2024-06-05,71108.0,71103.6,4.399999999994179,6.188153623720716e-05
BTC,2024-06-06,70799.06,70752.1,46.95999999999185,0.000663725882341204
BTC,2024-06-07,69355.6,69317.0,38.60000000000582,0.0005568619530562646
BTC,2024-06-08,69310.46,69291.5,18.960000000006403,0.0002736266353016159
BTC,2024-06-09,69648.14,69649.9,1.7599999999947613,-2.5269239438907576e-05
BTC,2024-06-10,69540.0,69522.1,17.89999999999418,0.0002574720844161771
BTC,2024-06-11,67314.24,67348.6,34.36000000000058,-0.0005101813549205358
BTC,2024-06-12,68263.99,68233.7,30.29000000000815,0.0004439155431994468
BTC,2024-06-13,66773.01,66756.5,16.50999999999476,0.0002473167406917831
BTC,2024-06-14,66043.99,65992.1,51.88999999999942,0.0007863062396862297
BTC,2024-06-15,66228.25,66198.1,30.14999999999418,0.00045545113832567985
BTC,2024-06-16,66676.87,66635.4,41.470000000001164,0.0006223418783408707
BTC,2024-06-17,66504.33,66487.6,16.729999999995925,0.0002516258670788307
BTC,2024-06-18,65175.32,65169.7,5.620000000002619,8.623639513460901e-05
BTC,2024-06-19,64974.37,64949.0,25.37000000000262,0.00039061417419827826
BTC,2024-06-20,64869.99,64833.3,36.68999999999505,0.0005659128873587438
BTC,2024-06-21,64143.56,64087.9,55.65999999999622,0.0008684946768422463
BTC,2024-06-22,64262.01,64253.0,9.010000000002037,0.00014022691547488364
BTC,2024-06-23,63210.01,63176.1,33.91000000000349,0.0005367536141041018
BTC,2024-06-24,60293.3,60297.0,3.6999999999970896,-6.136292021152734e-05
BTC,2024-06-25,61806.01,61794.0,12.010000000002037,0.00019435543903933983
BTC,2024-06-26,60864.99,60815.1,49.88999999999942,0.000820355470927403
BTC,2024-06-27,61706.47,61617.1,89.37000000000262,0.0014504090585243379
BTC,2024-06-28,60427.84,60319.6,108.23999999999796,0.0017944416077029235
BTC,2024-06-29,60986.68,60860.0,126.68000000000029,0.0020814985211961012
BTC,2024-06-30,62772.01,62680.3,91.70999999999913,0.001463139136219871
BTC,2024-07-01,62899.99,62858.5,41.48999999999796,0.0006600539306538256
BTC,2024-07-02,62135.47,62019.9,115.56999999999971,0.00186343415581125
BTC,2024-07-03,60208.58,60146.6,61.9800000000032,0.0010304821885194215
BTC,2024-07-04,57050.01,57021.1,28.910000000003492,0.0005070053015463483
BTC,2024-07-05,56628.79,56650.1,21.30999999999767,-0.00037616879758373134
BTC,2024-07-06,58230.13,58234.9,4.7700000000040745,-8.190964524712463e-05
BTC,2024-07-07,55857.81,55845.4,12.409999999996217,0.00022222063052645957
BTC,2024-07-08,56714.62,56699.3,15.319999999999709,0.00027019733929689593
BTC,2024-07-09,58050.0,58001.6,48.400000000001455,0.0008344597390417263
BTC,2024-07-10,57725.85,57743.1,17.25,-0.0002987369919522642
BTC,2024-07-11,57339.89,57350.0,10.110000000000582,-0.0001762859633827052
BTC,2024-07-12,57889.1,57911.4,22.30000000000291,-0.00038507098775031334
BTC,2024-07-13,59204.02,59222.8,18.780000000006112,-0.00031710760045122743
BTC,2024-07-14,60797.91,60810.0,12.089999999996508,-0.00019881598421311875
BTC,2024-07-15,64724.14,64764.2,40.05999999999767,-0.0006185516072150232
BTC,2024-07-16,65043.99,65088.7,44.70999999999913,-0.0006869087875468471
BTC,2024-07-17,64087.99,64120.0,32.01000000000204,-0.0004992202121023581
BTC,2024-07-18,63987.92,63960.7,27.220000000001164,0.000425573828929382
BTC,2024-07-19,66660.0,66708.9,48.89999999999418,-0.0007330356219333867
BTC,2024-07-20,67139.96,67166.1,26.139999999999418,-0.00038918442488100613
BTC,2024-07-21,68165.34,68137.1,28.239999999990687,0.0004144584961789377
BTC,2024-07-22,67532.01,67595.1,63.09000000001106,-0.0009333516778584627
BTC,2024-07-23,65936.01,65900.8,35.20999999999185,0.0005342878993881417
BTC,2024-07-24,65376.0,65367.0,9.0,0.00013768415255399624
BTC,2024-07-25,65799.95,65795.4,4.55000000000291,6.91537706283274e-05
BTC,2024-07-26,67907.99,67914.7,6.709999999991851,-9.880040698095893e-05
BTC,2024-07-27,67896.5,67900.8,4.30000000000291,-6.33276780244163e-05
BTC,2024-07-28,68249.88,68250.0,0.11999999999534339,-1.7582417581873955e-06
BTC,2024-07-29,66784.69,66755.3,29.389999999999418,0.0004402646681236355
BTC,2024-07-30,66188.0,66175.1,12.89999999999418,0.00019493737070286343
BTC,2024-07-31,64628.0,64638.1,10.099999999998545,-0.00015625459287937904
BTC,2024-08-01,65354.02,65300.0,54.0199999999968,0.0008272588055129315
BTC,2024-08-02,61498.33,61409.9,88.43000000000029,0.0014399958312909522
BTC,2024-08-03,60697.99,60688.5,9.489999999997963,0.00015637229458631552
BTC,2024-08-04,58161.0,58103.0,58.0,0.0009982272860264985
BTC,2024-08-05,54018.81,54006.5,12.309999999997672,0.00022793552627931035
BTC,2024-08-06,56022.01,56080.0,57.98999999999796,-0.001034058487874412
BTC,2024-08-07,55134.16,55091.0,43.16000000000349,0.0007834310504439834
BTC,2024-08-08,61685.99,61704.7,18.709999999999127,-0.00030321839341251877
BTC,2024-08-09,60837.99,60859.9,21.910000000003492,-0.00036000716399475774
BTC,2024-08-10,60923.51,60951.7,28.189999999995052,-0.00046249735446257656
BTC,2024-08-11,58712.59,58717.7,5.110000000000582,-8.702656950121401e-05
BTC,2024-08-12,59346.64,59359.9,13.260000000002037,-0.00022338312564551543
BTC,2024-08-13,60587.15,60600.0,12.849999999998545,-0.00021204620462045298
BTC,2024-08-14,58683.39,58693.6,10.209999999999127,-0.000173954230103468
BTC,2024-08-15,57541.06,57554.9,13.840000000003783,-0.00024046605936256515
BTC,2024-08-16,58874.6,58898.4,23.80000000000291,-0.00040408567974681286
BTC,2024-08-17,59491.99,59473.3,18.689999999995052,0.0003142586673345882
BTC,2024-08-18,58427.35,58466.5,39.150000000001455,-0.0006696142235297353
BTC,2024-08-19,59438.5,59493.7,55.19999999999709,-0.0009278293331898002
BTC,2024-08-20,59013.8,59023.3,9.5,-0.00016095338620514266
BTC,2024-08-21,61156.03,61179.7,23.669999999998254,-0.0003868930380501734
BTC,2024-08-22,60375.84,60391.1,15.260000000002037,-0.0002526862401910357
BTC,2024-08-23,64037.24,64087.4,50.16000000000349,-0.0007826811510531773
BTC,2024-08-24,64157.01,64176.0,18.989999999997963,-0.00029590501121912194
BTC,2024-08-25,64220.0,64288.1,68.09999999999854,-0.0010592940217551972
BTC,2024-08-26,62834.0,62854.7,20.69999999999709,-0.0003293309808176659
BTC,2024-08-27,59415.0,59458.0,43.0,-0.0007231995694439997
BTC,2024-08-28,59034.9,59025.6,9.30000000000291,0.00015755875416778586
BTC,2024-08-29,59359.01,59385.5,26.489999999997963,-0.00044606848473105476
BTC,2024-08-30,59123.99,59105.0,18.989999999997963,0.00032129261483793137
BTC,2024-08-31,58973.99,58972.3,1.6899999999950523,2.865752226033358e-05
BTC,2024-09-01,57301.86,57321.2,19.339999999996508,-0.0003373969840128055
BTC,2024-09-02,59132.13,59128.6,3.529999999998836,5.9700381879412845e-05
BTC,2024-09-03,57487.73,57497.6,9.869999999995343,-0.00017165933882445916
BTC,2024-09-04,57970.9,57970.0,0.9000000000014552,1.5525271692240494e-05
BTC,2024-09-05,56180.0,56163.9,16.099999999998545,0.0002866610046665663
BTC,2024-09-06,53962.97,53948.3,14.669999999998254,0.00027192701160183574
BTC,2024-09-07,54160.86,54146.4,14.459999999999127,0.00026705376534730263
BTC,2024-09-08,54869.95,54856.8,13.14999999999418,0.00023971503988562404
BTC,2024-09-09,57042.0,57062.7,20.69999999999709,-0.00036275885999081936
BTC,2024-09-10,57635.99,57630.0,5.989999999997963,0.00010393892070093003
BTC,2024-09-11,57338.0,57350.6,12.599999999998545,-0.00021970127601100842
BTC,2024-09-12,58132.32,58133.1,0.7799999999988358,-1.3417485047240163e-05
BTC,2024-09-13,60498.0,60581.0,83.0,-0.0013700665225070408
BTC,2024-09-14,59993.03,60000.1,7.069999999999709,-0.00011783313694480047
BTC,2024-09-15,59132.0,59135.1,3.099999999998545,-5.242233462021684e-05
BTC,2024-09-16,58213.99,58197.2,16.790000000000873,0.0002885018523228755
BTC,2024-09-17,60313.99,60317.2,3.209999999999127,-5.321865073315557e-05
BTC,2024-09-18,61759.99,61777.7,17.709999999999127,-0.0002866730227897296
BTC,2024-09-19,62947.99,62922.1,25.889999999999418,0.00041146115593715393
BTC,2024-09-20,63201.05,63210.2,9.14999999999418,-0.0001447551186358753
BTC,2024-09-21,63348.96,63376.1,27.139999999999418,-0.00042823714302397953
BTC,2024-09-22,63578.76,63615.2,36.43999999999505,-0.0005728190746864259
BTC,2024-09-23,63339.99,63332.4,7.5899999999965075,0.00011984387138341823
BTC,2024-09-24,64262.7,64271.8,9.10000000000582,-0.00014158620110227282
BTC,2024-09-25,63152.01,63139.2,12.810000000004948,0.00020288505397614287
BTC,2024-09-26,65173.99,65183.5,9.510000000002037,-0.00014589581719304245
BTC,2024-09-27,65769.95,65788.9,18.94999999999709,-0.0002880425117306462
BTC,2024-09-28,65858.0,65878.4,20.39999999999418,-0.0003096614368289785
BTC,2024-09-29,65602.01,65610.0,7.990000000005239,-0.00012178021643050041
BTC,2024-09-30,63327.59,63338.5,10.910000000003492,-0.00017224910599400456
BTC,2024-10-01,60805.78,60819.1,13.319999999999709,-0.0002190101464836225
BTC,2024-10-02,60649.28,60635.3,13.979999999995925,0.0002305587669229059
BTC,2024-10-03,60752.71,60739.6,13.110000000000582,0.00021583941942315832
BTC,2024-10-04,62086.0,62081.0,5.0,8.053993975609686e-05
BTC,2024-10-05,62058.0,62049.0,9.0,0.0001450466566745856
BTC,2024-10-06,62819.91,62809.3,10.610000000000582,0.00016892402876655943
BTC,2024-10-07,62224.0,62234.6,10.599999999998545,-0.00017032326069421622
BTC,2024-10-08,62160.49,62117.9,42.58999999999651,0.0006856316778254268
BTC,2024-10-09,60636.02,60558.0,78.0199999999968,0.0012883516628685587
BTC,2024-10-10,60326.39,60279.5,46.88999999999942,0.0007778763924717325
BTC,2024-10-11,62540.0,62502.5,37.5,0.0005999760009600674
BTC,2024-10-12,63206.22,63184.0,22.220000000001164,0.0003516713091922252
BTC,2024-10-13,62870.02,62834.9,35.11999999999534,0.0005589250559798753
BTC,2024-10-14,66083.99,66025.5,58.49000000000524,0.0008858698533142917
BTC,2024-10-15,67074.14,67060.5,13.639999999999418,0.00020339842381122963
BTC,2024-10-16,67620.01,67589.9,30.110000000000582,0.0004454807596994126
BTC,2024-10-17,67421.78,67407.8,13.979999999995925,0.00020739439649419822
BTC,2024-10-18,68428.0,68440.3,12.30000000000291,-0.00017971867452371004
BTC,2024-10-19,68378.0,68374.9,3.1000000000058208,4.5338274717865445e-05
BTC,2024-10-20,69031.99,69010.5,21.49000000000524,0.0003114018881185121
BTC,2024-10-21,67377.5,67385.1,7.600000000005821,-0.00011278457700603095
BTC,2024-10-22,67426.0,67387.6,38.39999999999418,0.0005698377743086347
BTC,2024-10-23,66668.65,66633.4,35.25,0.0005290139779750014
BTC,2024-10-24,68198.28,68170.1,28.179999999993015,0.00041337771251614974
BTC,2024-10-25,66698.33,66606.8,91.52999999999884,0.0013741840172474262
BTC,2024-10-26,67092.76,67026.0,66.75999999999476,0.000996031390803509
BTC,2024-10-27,68021.7,67941.2,80.5,0.0011848480745115797
BTC,2024-10-28,69962.21,69911.9,50.310000000012224,0.0007196199788592761
BTC,2024-10-29,72736.42,72661.0,75.41999999999825,0.0010379708509378194
BTC,2024-10-30,72344.74,72331.1,13.639999999999418,0.00018857725100263067
BTC,2024-10-31,70292.01,70250.1,41.90999999998894,0.0005965827806648782
BTC,2024-11-01,69496.01,69490.1,5.9099999999889405,8.504808598619462e-05
BTC,2024-11-02,69374.74,69300.0,74.74000000000524,0.0010784992784993452
BTC,2024-11-03,68775.99,68748.7,27.29000000000815,0.0003969529605651889
BTC,2024-11-04,67850.01,67783.3,66.70999999999185,0.0009841657163340845
BTC,2024-11-05,69372.01,69382.7,10.690000000002328,-0.0001540729893763082
BTC,2024-11-06,75571.99,75642.0,70.00999999999476,-0.0009255440099414924
BTC,2024-11-07,75857.89,75949.2,91.30999999999767,-0.001202250978285413
BTC,2024-11-08,76509.78,76550.4,40.61999999999534,-0.0005306308001002957
BTC,2024-11-09,76677.46,76728.3,50.83999999999651,-0.0006625977637976233
BTC,2024-11-10,80370.01,80423.3,53.29000000000815,-0.0006626189176520692
BTC,2024-11-11,88647.99,88737.6,89.61000000000058,-0.0010098312327581072
BTC,2024-11-12,87952.01,88087.3,135.29000000000815,-0.0015358627180082074
BTC,2024-11-13,90375.2,90490.9,115.69999999999709,-0.00127858160323302
BTC,2024-11-14,87325.59,87313.2,12.389999999999418,0.00014190294251048563
BTC,2024-11-15,91032.07,91062.0,29.929999999993015,-0.0003286771650083953
BTC,2024-11-16,90586.92,90555.1,31.819999999992433,0.00035138827078751156
BTC,2024-11-17,89855.99,89850.0,5.990000000005239,6.666666666665932e-05
BTC,2024-11-18,90464.08,90507.9,43.81999999999243,-0.0004841566316309276
BTC,2024-11-19,92310.79,92376.1,65.31000000001222,-0.0007070010533029025
BTC,2024-11-20,94286.56,94364.5,77.94000000000233,-0.0008259461979875926
BTC,2024-11-21,98317.12,98496.0,178.88000000000466,-0.0018161143599740859
BTC,2024-11-22,98892.0,99000.0,108.0,-0.0010909090909091423
BTC,2024-11-23,97672.4,97759.1,86.70000000001164,-0.0008868739585369267
BTC,2024-11-24,97900.04,97994.1,94.06000000001222,-0.0009598537054783529
BTC,2024-11-25,93010.01,93000.0,10.009999999994761,0.00010763440860217521
BTC,2024-11-26,91965.16,91914.5,50.66000000000349,0.0005511643973474811
BTC,2024-11-27,95863.11,95952.9,89.7899999999936,-0.0009357716129475557
BTC,2024-11-28,95643.98,95637.8,6.179999999993015,6.461880135244513e-05
BTC,2024-11-29,97460.0,97478.7,18.69999999999709,-0.0001918367807530741
BTC,2024-11-30,96407.99,96456.2,48.20999999999185,-0.0004998123500613572
BTC,2024-12-01,97185.18,97244.6,59.420000000012806,-0.00061103649971328
BTC,2024-12-02,95840.62,95853.3,12.680000000007567,-0.00013228548208576996
BTC,2024-12-03,95849.69,95917.5,67.80999999999767,-0.0007069617118877769
BTC,2024-12-04,98587.32,98757.1,169.77999999999884,-0.0017191675332710599
BTC,2024-12-05,96945.63,97087.3,141.66999999999825,-0.0014592021819537226
BTC,2024-12-06,99740.84,99872.9,132.05999999999767,-0.0013222806186663494
BTC,2024-12-07,99831.99,99899.9,67.90999999998894,-0.0006797804602406421
BTC,2024-12-08,101109.59,101170.0,60.41000000000349,-0.000597113768903812
BTC,2024-12-09,97276.47,97399.9,123.42999999999302,-0.0012672497610366484
BTC,2024-12-10,96593.0,96655.1,62.10000000000582,-0.000642490670435425
BTC,2024-12-11,101125.0,101177.0,52.0,-0.0005139507990946646
BTC,2024-12-12,100004.29,100050.1,45.810000000012224,-0.00045787060682611624
BTC,2024-12-13,101424.25,101483.1,58.85000000000582,-0.0005798995103618587
BTC,2024-12-14,101420.0,101400.1,19.89999999999418,0.00019625227194053352
BTC,2024-12-15,104463.99,104355.2,108.79000000000815,0.0010424971635338842
BTC,2024-12-16,106058.66,106067.2,8.539999999993597,-8.051499426775521e-05
BTC,2024-12-17,106133.74,106151.9,18.15999999998894,-0.0001710756001540581
BTC,2024-12-18,100204.01,100166.1,37.90999999998894,0.0003784713590724298
BTC,2024-12-19,97461.86,97431.4,30.460000000006403,0.0003126302198266373
BTC,2024-12-20,97805.44,97781.8,23.639999999999418,0.00024176278203102974
BTC,2024-12-21,97291.99,97232.6,59.38999999999942,0.0006108033725313877
BTC,2024-12-22,95186.27,95101.9,84.3700000000099,0.0008871536741117403
BTC,2024-12-23,94881.47,94699.4,182.07000000000698,0.0019226098581406337
BTC,2024-12-24,98663.58,98647.2,16.380000000004657,0.00016604627399474658
BTC,2024-12-25,99429.6,99310.8,118.80000000000291,0.0011962445172126746
BTC,2024-12-26,95791.6,95645.0,146.60000000000582,0.001532751319985426
BTC,2024-12-27,94299.03,94148.9,150.13000000000466,0.0015946017425589876
BTC,2024-12-28,95300.0,95204.1,95.89999999999418,0.0010073095591471848
BTC,2024-12-29,93738.2,93551.0,187.1999999999971,0.0020010475569474107
BTC,2024-12-30,92792.05,92611.3,180.75,0.0019517056773850072
BTC,2024-12-31,93576.0,93370.9,205.10000000000582,0.002196615862115614
BTC,2025-01-01,94591.79,94380.8,210.9899999999907,0.0022355182409981023
BTC,2025-01-02,96984.79,96805.2,179.5899999999965,0.00185516893720572
BTC,2025-01-03,98174.18,98111.1,63.079999999987194,0.0006429445801747757
BTC,2025-01-04,98220.5,98208.9,11.60000000000582,0.0001181155679372825
BTC,2025-01-05,98363.61,98306.2,57.41000000000349,0.0005839916505774312
BTC,2025-01-06,102235.6,102222.0,13.60000000000582,0.00013304376748646263
BTC,2025-01-07,96954.61,96932.2,22.410000000003492,0.00023119252425929382
BTC,2025-01-08,95060.61,95060.4,0.21000000000640284,2.2091217795061624e-06
BTC,2025-01-09,92552.49,92531.7,20.79000000000815,0.00022467975839646215
BTC,2025-01-10,94726.11,94698.8,27.30999999999767,0.000288388026036257
BTC,2025-01-11,94599.99,94562.1,37.88999999999942,0.00040068907099133355
BTC,2025-01-12,94545.06,94449.9,95.16000000000349,0.001007518271591623
BTC,2025-01-13,94536.1,94487.1,49.0,0.0005185893100752015
BTC,2025-01-14,96560.86,96560.1,0.7599999999947613,7.87074578423308e-06
BTC,2025-01-15,100497.35,100496.4,0.9500000000116415,9.453074936160988e-06
BTC,2025-01-16,99987.3,99976.7,10.60000000000582,0.0001060247037560913
BTC,2025-01-17,104077.48,104089.8,12.320000000006985,-0.000118359339724039
BTC,2025-01-18,104556.23,104382.0,174.22999999999593,0.001669157517579567
BTC,2025-01-19,101331.57,101191.1,140.47000000000116,0.0013881655600147536
BTC,2025-01-20,102260.01,102162.8,97.20999999999185,0.0009515205143162397
BTC,2025-01-21,106143.82,106162.8,18.979999999995925,-0.00017878202157439738
BTC,2025-01-22,103706.66,103648.5,58.16000000000349,0.0005611272714993731
BTC,2025-01-23,103910.34,103920.2,9.860000000000582,-9.488049484118743e-05
BTC,2025-01-24,104870.5,104840.4,30.10000000000582,0.00028710306332291324
BTC,2025-01-25,104746.85,104705.2,41.65000000000873,0.00039778349117347567
BTC,2025-01-26,102620.0,102596.5,23.5,0.00022905264799488734
BTC,2025-01-27,102082.83,102133.3,50.470000000001164,-0.0004941581247251969
BTC,2025-01-28,101335.52,101299.8,35.720000000001164,0.0003526166882856785
BTC,2025-01-29,103733.24,103708.0,25.24000000000524,0.00024337563158094433
BTC,2025-01-30,104722.94,104750.1,27.160000000003492,-0.00025928376202033476
BTC,2025-01-31,102429.56,102406.0,23.55999999999767,0.0002300646446498078
BTC,2025-02-01,100635.65,100624.2,11.44999999999709,0.00011378972453934821
BTC,2025-02-02,97700.59,97696.1,4.489999999990687,4.595884584945864e-05
BTC,2025-02-03,101328.52,101425.1,96.58000000000175,-0.000952229773497848
BTC,2025-02-04,97763.13,97868.5,105.36999999999534,-0.0010766487685005544
BTC,2025-02-05,96612.43,96623.8,11.370000000009895,-0.00011767287148722883
BTC,2025-02-06,96554.35,96559.2,4.849999999991269,-5.022825375511353e-05
BTC,2025-02-07,96506.8,96547.5,40.69999999999709,-0.0004215541572800685
BTC,2025-02-08,96444.74,96496.5,51.75999999999476,-0.0005363925116455004
BTC,2025-02-09,96462.75,96473.0,10.25,-0.00010624734381636802
BTC,2025-02-10,97430.82,97441.2,10.379999999990105,-0.00010652578170211591
BTC,2025-02-11,95778.2,95767.1,11.099999999991269,0.00011590619325407836
BTC,2025-02-12,97869.99,97874.0,4.009999999994761,-4.097104440392574e-05
BTC,2025-02-13,96608.14,96628.0,19.860000000000582,-0.0002055304880572706
BTC,2025-02-14,97500.48,97464.0,36.479999999995925,0.00037429204629391144
BTC,2025-02-15,97569.66,97588.2,18.539999999993597,-0.00018998198552688805
