asset,date_utc,timestamp_utc,close_px,volume_base,source
USDT,2024-03-21,2024-03-21 00:00:00+00:00,0.99991,212426170.80510265,kraken
USDT,2024-03-22,2024-03-22 00:00:00+00:00,1.00028,130299876.20288624,kraken
USDT,2024-03-23,2024-03-23 00:00:00+00:00,1.00043,40065137.36267383,kraken
USDT,2024-03-24,2024-03-24 00:00:00+00:00,1.00009,41588744.24509902,kraken
USDT,2024-03-25,2024-03-25 00:00:00+00:00,1.00026,220731103.80431625,kraken
USDT,2024-03-26,2024-03-26 00:00:00+00:00,1.0,153636803.73273548,kraken
USDT,2024-03-27,2024-03-27 00:00:00+00:00,0.99954,205743827.12829337,kraken
USDT,2024-03-28,2024-03-28 00:00:00+00:00,1.00009,137377294.2180951,kraken
USDT,2024-03-29,2024-03-29 00:00:00+00:00,1.00067,110192794.94340172,kraken
USDT,2024-03-30,2024-03-30 00:00:00+00:00,1.00042,51441156.52009451,kraken
USDT,2024-03-31,2024-03-31 00:00:00+00:00,1.00021,37141407.38061946,kraken
USDT,2024-04-01,2024-04-01 00:00:00+00:00,1.00047,90939287.88504478,kraken
USDT,2024-04-02,2024-04-02 00:00:00+00:00,1.00028,224772172.969452,kraken
USDT,2024-04-03,2024-04-03 00:00:00+00:00,1.00037,273013878.46726,kraken
USDT,2024-04-04,2024-04-04 00:00:00+00:00,1.00051,292304848.0371229,kraken
USDT,2024-04-05,2024-04-05 00:00:00+00:00,1.0004,230589503.4686572,kraken
USDT,2024-04-06,2024-04-06 00:00:00+00:00,1.00033,83958239.33852516,kraken
USDT,2024-04-07,2024-04-07 00:00:00+00:00,1.00003,43100152.90373578,kraken
USDT,2024-04-08,2024-04-08 00:00:00+00:00,1.00007,143008436.75964302,kraken
USDT,2024-04-09,2024-04-09 00:00:00+00:00,0.99969,145174656.51274678,kraken
USDT,2024-04-10,2024-04-10 00:00:00+00:00,0.99997,162150830.58648866,kraken
USDT,2024-04-11,2024-04-11 00:00:00+00:00,1.00012,128370333.20296931,kraken
USDT,2024-04-12,2024-04-12 00:00:00+00:00,1.00044,260235110.865581,kraken
USDT,2024-04-13,2024-04-13 00:00:00+00:00,1.00132,165257316.49508736,kraken
USDT,2024-04-14,2024-04-14 00:00:00+00:00,1.00088,67042491.30551312,kraken
USDT,2024-04-15,2024-04-15 00:00:00+00:00,1.00025,256139188.55721927,kraken
USDT,2024-04-16,2024-04-16 00:00:00+00:00,1.00042,207417327.67489812,kraken
USDT,2024-04-17,2024-04-17 00:00:00+00:00,0.99996,190908638.94587845,kraken
USDT,2024-04-18,2024-04-18 00:00:00+00:00,1.00056,235984340.6934935,kraken
USDT,2024-04-19,2024-04-19 00:00:00+00:00,1.0005,166757745.52130672,kraken
USDT,2024-04-20,2024-04-20 00:00:00+00:00,1.00043,76166718.61338575,kraken
USDT,2024-04-21,2024-04-21 00:00:00+00:00,1.00019,34206752.11163846,kraken
USDT,2024-04-22,2024-04-22 00:00:00+00:00,1.0004,166590624.12309065,kraken
USDT,2024-04-23,2024-04-23 00:00:00+00:00,1.0001,170614915.02865237,kraken
USDT,2024-04-24,2024-04-24 00:00:00+00:00,0.99962,194713217.39292377,kraken
USDT,2024-04-25,2024-04-25 00:00:00+00:00,0.99985,138415896.11198357,kraken
USDT,2024-04-26,2024-04-26 00:00:00+00:00,0.99983,129677471.9379586,kraken
USDT,2024-04-27,2024-04-27 00:00:00+00:00,0.99926,29036313.85999264,kraken
USDT,2024-04-28,2024-04-28 00:00:00+00:00,0.99964,20984241.23312541,kraken
USDT,2024-04-29,2024-04-29 00:00:00+00:00,0.99972,87639090.54968311,kraken
USDT,2024-04-30,2024-04-30 00:00:00+00:00,0.99903,107113452.50810903,kraken
USDT,2024-05-01,2024-05-01 00:00:00+00:00,0.99868,91517797.06905088,kraken
USDT,2024-05-02,2024-05-02 00:00:00+00:00,1.00011,107574962.51012048,kraken
USDT,2024-05-03,2024-05-03 00:00:00+00:00,1.00063,95415193.6384475,kraken
USDT,2024-05-04,2024-05-04 00:00:00+00:00,1.00015,42582186.12171085,kraken
USDT,2024-05-05,2024-05-05 00:00:00+00:00,1.00019,22864915.29528638,kraken
USDT,2024-05-06,2024-05-06 00:00:00+00:00,1.00008,96931441.6329436,kraken
USDT,2024-05-07,2024-05-07 00:00:00+00:00,0.99999,90524394.64173111,kraken
USDT,2024-05-08,2024-05-08 00:00:00+00:00,0.99953,97874378.73039864,kraken
USDT,2024-05-09,2024-05-09 00:00:00+00:00,0.99988,89798651.55581833,kraken
USDT,2024-05-10,2024-05-10 00:00:00+00:00,0.99982,77198847.84120491,kraken
USDT,2024-05-11,2024-05-11 00:00:00+00:00,0.99974,17885730.19526211,kraken
USDT,2024-05-12,2024-05-12 00:00:00+00:00,0.99954,16077883.55103554,kraken
USDT,2024-05-13,2024-05-13 00:00:00+00:00,0.9998,98297658.83807264,kraken
USDT,2024-05-14,2024-05-14 00:00:00+00:00,0.99953,100498949.82523568,kraken
USDT,2024-05-15,2024-05-15 00:00:00+00:00,1.00039,136992511.29730776,kraken
USDT,2024-05-16,2024-05-16 00:00:00+00:00,1.00009,97571918.65855548,kraken
USDT,2024-05-17,2024-05-17 00:00:00+00:00,1.0004,94872751.70254476,kraken
USDT,2024-05-18,2024-05-18 00:00:00+00:00,1.00022,31109281.01514719,kraken
USDT,2024-05-19,2024-05-19 00:00:00+00:00,0.9999,29594225.31731414,kraken
USDT,2024-05-20,2024-05-20 00:00:00+00:00,1.00013,89357598.87252474,kraken
USDT,2024-05-21,2024-05-21 00:00:00+00:00,0.9999,176473933.81581703,kraken
USDT,2024-05-22,2024-05-22 00:00:00+00:00,0.99954,91810667.86753142,kraken
USDT,2024-05-23,2024-05-23 00:00:00+00:00,0.99951,140602831.7708457,kraken
USDT,2024-05-24,2024-05-24 00:00:00+00:00,0.9998,80135982.4250342,kraken
USDT,2024-05-25,2024-05-25 00:00:00+00:00,0.99991,20615154.66703401,kraken
USDT,2024-05-26,2024-05-26 00:00:00+00:00,0.99948,26014836.38260239,kraken
USDT,2024-05-27,2024-05-27 00:00:00+00:00,0.99921,86168527.0908616,kraken
USDT,2024-05-28,2024-05-28 00:00:00+00:00,0.9989,85115461.275102,kraken
USDT,2024-05-29,2024-05-29 00:00:00+00:00,0.9987,90920230.04239216,kraken
USDT,2024-05-30,2024-05-30 00:00:00+00:00,0.9997,81683948.76429331,kraken
USDT,2024-05-31,2024-05-31 00:00:00+00:00,0.99897,95766056.05654752,kraken
USDT,2024-06-01,2024-06-01 00:00:00+00:00,0.99931,23506509.74293552,kraken
USDT,2024-06-02,2024-06-02 00:00:00+00:00,0.99951,19906488.19535447,kraken
USDT,2024-06-03,2024-06-03 00:00:00+00:00,0.99981,91753154.72616868,kraken
USDT,2024-06-04,2024-06-04 00:00:00+00:00,1.00008,103502316.48339264,kraken
USDT,2024-06-05,2024-06-05 00:00:00+00:00,1.00004,91696309.6098492,kraken
USDT,2024-06-06,2024-06-06 00:00:00+00:00,0.99959,109354634.1594768,kraken
USDT,2024-06-07,2024-06-07 00:00:00+00:00,0.99958,102893192.95335887,kraken
USDT,2024-06-08,2024-06-08 00:00:00+00:00,0.99984,24820632.90455407,kraken
USDT,2024-06-09,2024-06-09 00:00:00+00:00,0.99986,35125482.95869737,kraken
USDT,2024-06-10,2024-06-10 00:00:00+00:00,0.9995,109785794.70371316,kraken
USDT,2024-06-11,2024-06-11 00:00:00+00:00,0.9999,136268952.28395244,kraken
USDT,2024-06-12,2024-06-12 00:00:00+00:00,0.99971,111088316.22987927,kraken
USDT,2024-06-13,2024-06-13 00:00:00+00:00,0.99956,92224927.12616374,kraken
USDT,2024-06-14,2024-06-14 00:00:00+00:00,0.99948,107773443.62541436,kraken
USDT,2024-06-15,2024-06-15 00:00:00+00:00,0.9994,16167483.60458717,kraken
USDT,2024-06-16,2024-06-16 00:00:00+00:00,0.99932,17138900.16212418,kraken
USDT,2024-06-17,2024-06-17 00:00:00+00:00,0.99967,104373687.47897692,kraken
USDT,2024-06-18,2024-06-18 00:00:00+00:00,0.99954,125384066.62414172,kraken
USDT,2024-06-19,2024-06-19 00:00:00+00:00,0.99963,85273541.74991156,kraken
USDT,2024-06-20,2024-06-20 00:00:00+00:00,0.99939,136119723.15936998,kraken
USDT,2024-06-21,2024-06-21 00:00:00+00:00,0.99947,100270477.08137588,kraken
USDT,2024-06-22,2024-06-22 00:00:00+00:00,0.99959,40785022.17719523,kraken
USDT,2024-06-23,2024-06-23 00:00:00+00:00,0.99928,18368522.04169114,kraken
USDT,2024-06-24,2024-06-24 00:00:00+00:00,0.99935,127779345.09978768,kraken
USDT,2024-06-25,2024-06-25 00:00:00+00:00,0.99979,115207311.45599288,kraken
USDT,2024-06-26,2024-06-26 00:00:00+00:00,0.99941,121193225.191037,kraken
USDT,2024-06-27,2024-06-27 00:00:00+00:00,0.99861,119722990.41494612,kraken
USDT,2024-06-28,2024-06-28 00:00:00+00:00,0.99821,138547752.71841908,kraken
USDT,2024-06-29,2024-06-29 00:00:00+00:00,0.99842,28376686.68779957,kraken
USDT,2024-06-30,2024-06-30 00:00:00+00:00,0.99838,34443082.96783881,kraken
USDT,2024-07-01,2024-07-01 00:00:00+00:00,0.99901,127346270.88987435,kraken
USDT,2024-07-02,2024-07-02 00:00:00+00:00,0.9985,86117554.83349848,kraken
USDT,2024-07-03,2024-07-03 00:00:00+00:00,0.99899,84923047.18006067,kraken
USDT,2024-07-04,2024-07-04 00:00:00+00:00,0.9997,80775911.218903,kraken
USDT,2024-07-05,2024-07-05 00:00:00+00:00,1.00001,160532467.77468196,kraken
USDT,2024-07-06,2024-07-06 00:00:00+00:00,1.00014,30447071.41789891,kraken
USDT,2024-07-07,2024-07-07 00:00:00+00:00,0.99983,38874825.96817241,kraken
USDT,2024-07-08,2024-07-08 00:00:00+00:00,0.99992,110549815.0359661,kraken
USDT,2024-07-09,2024-07-09 00:00:00+00:00,1.00004,85525444.23879698,kraken
USDT,2024-07-10,2024-07-10 00:00:00+00:00,0.99989,86072924.0298042,kraken
USDT,2024-07-11,2024-07-11 00:00:00+00:00,1.00008,111852067.91963369,kraken
USDT,2024-07-12,2024-07-12 00:00:00+00:00,1.00024,104690172.85570872,kraken
USDT,2024-07-13,2024-07-13 00:00:00+00:00,1.00028,28860055.39439697,kraken
USDT,2024-07-14,2024-07-14 00:00:00+00:00,1.0003,31736614.89445523,kraken
USDT,2024-07-15,2024-07-15 00:00:00+00:00,1.0005,140407544.10951152,kraken
USDT,2024-07-16,2024-07-16 00:00:00+00:00,1.00053,155364585.85614645,kraken
USDT,2024-07-17,2024-07-17 00:00:00+00:00,1.00002,177312529.0233797,kraken
USDT,2024-07-18,2024-07-18 00:00:00+00:00,0.99983,113469798.27715687,kraken
USDT,2024-07-19,2024-07-19 00:00:00+00:00,1.00045,118721855.5334798,kraken
USDT,2024-07-20,2024-07-20 00:00:00+00:00,1.00036,54353143.21742821,kraken
USDT,2024-07-21,2024-07-21 00:00:00+00:00,1.00007,29296050.72513398,kraken
USDT,2024-07-22,2024-07-22 00:00:00+00:00,1.0003,105523938.13683876,kraken
USDT,2024-07-23,2024-07-23 00:00:00+00:00,1.00012,161477313.92350474,kraken
USDT,2024-07-24,2024-07-24 00:00:00+00:00,0.99981,107701274.79654236,kraken
USDT,2024-07-25,2024-07-25 00:00:00+00:00,0.99983,110644011.21468736,kraken
USDT,2024-07-26,2024-07-26 00:00:00+00:00,1.00011,84949388.84243204,kraken
USDT,2024-07-27,2024-07-27 00:00:00+00:00,1.00005,30257512.77551122,kraken
USDT,2024-07-28,2024-07-28 00:00:00+00:00,0.99999,21238101.49157628,kraken
USDT,2024-07-29,2024-07-29 00:00:00+00:00,0.99982,110432933.48336329,kraken
USDT,2024-07-30,2024-07-30 00:00:00+00:00,0.9998,75929077.38175693,kraken
USDT,2024-07-31,2024-07-31 00:00:00+00:00,0.99967,93715203.76458482,kraken
USDT,2024-08-01,2024-08-01 00:00:00+00:00,0.9991,123549072.07929778,kraken
USDT,2024-08-02,2024-08-02 00:00:00+00:00,0.9988,125909794.61475484,kraken
USDT,2024-08-03,2024-08-03 00:00:00+00:00,0.99949,53260598.24418323,kraken
USDT,2024-08-04,2024-08-04 00:00:00+00:00,0.99964,54380314.32912672,kraken
USDT,2024-08-05,2024-08-05 00:00:00+00:00,1.00029,325457564.35787725,kraken
USDT,2024-08-06,2024-08-06 00:00:00+00:00,1.00043,258948427.5111507,kraken
USDT,2024-08-07,2024-08-07 00:00:00+00:00,1.00017,237258596.2170314,kraken
USDT,2024-08-08,2024-08-08 00:00:00+00:00,1.00027,227264778.9142506,kraken
USDT,2024-08-09,2024-08-09 00:00:00+00:00,1.00051,143134664.56885865,kraken
USDT,2024-08-10,2024-08-10 00:00:00+00:00,1.0002,55068952.48938432,kraken
USDT,2024-08-11,2024-08-11 00:00:00+00:00,1.00011,44020973.21358709,kraken
USDT,2024-08-12,2024-08-12 00:00:00+00:00,1.0002,163432315.69050097,kraken
USDT,2024-08-13,2024-08-13 00:00:00+00:00,1.00035,188904700.4651092,kraken
USDT,2024-08-14,2024-08-14 00:00:00+00:00,1.00022,221681604.8622611,kraken
USDT,2024-08-15,2024-08-15 00:00:00+00:00,1.00021,170780946.3734382,kraken
USDT,2024-08-16,2024-08-16 00:00:00+00:00,1.00029,146665038.07776445,kraken
USDT,2024-08-17,2024-08-17 00:00:00+00:00,1.00017,41421445.2046985,kraken
USDT,2024-08-18,2024-08-18 00:00:00+00:00,1.00015,24870005.08523063,kraken
USDT,2024-08-19,2024-08-19 00:00:00+00:00,1.00034,138162683.1246888,kraken
USDT,2024-08-20,2024-08-20 00:00:00+00:00,1.00005,175712517.51077348,kraken
USDT,2024-08-21,2024-08-21 00:00:00+00:00,1.00026,169620196.42152837,kraken
USDT,2024-08-22,2024-08-22 00:00:00+00:00,1.00019,165007628.3371132,kraken
USDT,2024-08-23,2024-08-23 00:00:00+00:00,1.00083,145548521.43859306,kraken
USDT,2024-08-24,2024-08-24 00:00:00+00:00,1.00047,71372433.91855463,kraken
USDT,2024-08-25,2024-08-25 00:00:00+00:00,1.00054,39673294.98660748,kraken
USDT,2024-08-26,2024-08-26 00:00:00+00:00,1.00026,142956046.46539536,kraken
USDT,2024-08-27,2024-08-27 00:00:00+00:00,1.00038,196259702.0645429,kraken
USDT,2024-08-28,2024-08-28 00:00:00+00:00,1.00019,185316053.388904,kraken
USDT,2024-08-29,2024-08-29 00:00:00+00:00,1.0002,131589882.09513746,kraken
USDT,2024-08-30,2024-08-30 00:00:00+00:00,0.99989,92994194.63418543,kraken
USDT,2024-08-31,2024-08-31 00:00:00+00:00,0.99992,25325187.58183125,kraken
USDT,2024-09-01,2024-09-01 00:00:00+00:00,0.99998,20044615.41701076,kraken
USDT,2024-09-02,2024-09-02 00:00:00+00:00,0.99998,72666926.99618682,kraken
USDT,2024-09-03,2024-09-03 00:00:00+00:00,0.99979,107948712.59861349,kraken
USDT,2024-09-04,2024-09-04 00:00:00+00:00,0.99998,104435367.155742,kraken
USDT,2024-09-05,2024-09-05 00:00:00+00:00,0.99967,94147712.58074048,kraken
USDT,2024-09-06,2024-09-06 00:00:00+00:00,0.99973,161413030.58067903,kraken
USDT,2024-09-07,2024-09-07 00:00:00+00:00,0.99995,34516372.97417028,kraken
USDT,2024-09-08,2024-09-08 00:00:00+00:00,1.0,35517066.73744641,kraken
USDT,2024-09-09,2024-09-09 00:00:00+00:00,1.0002,169290527.12893412,kraken
USDT,2024-09-10,2024-09-10 00:00:00+00:00,1.0,91384070.3213436,kraken
USDT,2024-09-11,2024-09-11 00:00:00+00:00,1.00007,116110200.61066616,kraken
USDT,2024-09-12,2024-09-12 00:00:00+00:00,0.99996,112306919.34234604,kraken
USDT,2024-09-13,2024-09-13 00:00:00+00:00,1.00066,181713994.07249412,kraken
USDT,2024-09-14,2024-09-14 00:00:00+00:00,1.00028,37702937.31965222,kraken
USDT,2024-09-15,2024-09-15 00:00:00+00:00,1.00005,42844065.81209483,kraken
