date,close_px,volume_base,peg,dev,abs_dev,is_offpeg,depeg,ret,ret_lag1,ret_lag2,ret_lag3,ret_vol_7,ret_vol_14,ret_vol_30,volume_lag1,volume_lag3,volume_vol_7,volume_vol_14
2024-05-30,0.9997,81683948.76429331,1.0,-0.00029999999999996696,0.00029999999999996696,0,0.0,0.0010008007240460773,-0.00020024028901506575,-0.0003102932295892764,-0.00027017696755614253,0.0004978435064715563,0.0003871567413975321,0.0004545308009567229,90920230.04239216,86168527.0908616,30240422.145352848,43839808.27280429
2024-05-31,0.99897,95766056.05654752,1.0,-0.0010299999999999754,0.0010299999999999754,0,0.0,-0.0007304858055219255,0.0010008007240460773,-0.00020024028901506575,-0.0003102932295892764,0.0005542511696775173,0.0004161029090398928,0.0004703025492360678,81683948.76429331,85115461.275102,31884018.712810624,43863262.98091887
2024-06-01,0.99931,23506509.74293552,1.0,-0.0006899999999999684,0.0006899999999999684,0,0.0,0.00034029265496425044,-0.0007304858055219255,0.0010008007240460773,-0.00020024028901506575,0.0005764732549241966,0.00043156592797374414,0.00039235083620083153,95766056.05654752,90920230.04239216,31156061.26972814,44561737.868678145
2024-06-02,0.99951,19906488.19535447,1.0,-0.0004899999999999904,0.0004899999999999904,0,0.0,0.00020011807032892606,0.00034029265496425044,-0.0007304858055219255,0.0010008007240460773,0.0005627762859998053,0.0004303134456308474,0.0003811788258842252,23506509.74293552,81683948.76429331,32639692.41155075,45468013.05911371
2024-06-03,0.99981,91753154.72616868,1.0,-0.00019000000000002348,0.00019000000000002348,0,0.0,0.0003001020369440587,0.00020011807032892606,0.00034029265496425044,-0.0007304858055219255,0.0005576764619200766,0.0004339376410796472,0.00037652753041785827,19906488.19535447,95766056.05654752,33192574.860568274,45513873.395768955
2024-06-04,1.00008,103502316.48339264,1.0,8.000000000008001e-05,8.000000000008001e-05,0,0.0,0.0002700148524574191,0.0003001020369440587,0.00020011807032892606,0.00034029265496425044,0.0005315082283818268,0.0004361487389414979,0.00037993535208762194,91753154.72616868,23506509.74293552,35268484.327998385,36893975.50242421
2024-06-05,1.00004,91696309.6098492,1.0,4.0000000000040004e-05,4.0000000000040004e-05,0,0.0,-3.9997600149363735e-05,0.0002700148524574191,0.0003001020369440587,0.00020011807032892606,0.0005162023374601077,0.00042329397649800945,0.0003794746028967888,103502316.48339264,19906488.19535447,35337434.33480688,36889766.83138803
2024-06-06,0.99959,109354634.1594768,1.0,-0.00041000000000002146,0.00041000000000002146,0,0.0,-0.00045008327300212757,-3.9997600149363735e-05,0.0002700148524574191,0.0003001020369440587,0.0004192990300433535,0.00044275296684415897,0.0003879753602829847,91696309.6098492,91753154.72616868,37979062.4552946,33330022.742892813
2024-06-07,0.99958,102893192.95335887,1.0,-0.00041999999999997595,0.00041999999999997595,0,0.0,-1.0004151723002957e-05,-0.00045008327300212757,-3.9997600149363735e-05,0.0002700148524574191,0.0002798380847330341,0.00043512445218154254,0.0003786943159500061,109354634.1594768,103502316.48339264,38670936.19067863,34304996.907289825
2024-06-08,0.99984,24820632.90455407,1.0,-0.000160000000000049,0.000160000000000049,0,0.0,0.0002600754233382116,-1.0004151723002957e-05,-0.00045008327300212757,-3.9997600149363735e-05,0.0002691863853586881,0.000440277680853675,0.00037618635966116726,102893192.95335887,91696309.6098492,38367037.89361964,33821362.36738084
2024-06-09,0.99986,35125482.95869737,1.0,-0.000140000000000029,0.000140000000000029,0,0.0,2.0003000450754497e-05,0.0002600754233382116,-1.0004151723002957e-05,-0.00045008327300212757,0.00026387257408126366,0.00042293788740254605,0.0003760396244851959,24820632.90455407,109354634.1594768,34812527.89865567,32906620.679993182
2024-06-10,0.9995,109785794.70371316,1.0,-0.0004999999999999449,0.0004999999999999449,0,0.0,-0.00036011524076745116,2.0003000450754497e-05,0.0002600754233382116,-1.0004151723002957e-05,0.0002772385096718685,0.0004284486797869143,0.0003815657504851752,35125482.95869737,102893192.95335887,36465685.17174825,34136311.626823254
2024-06-11,0.9999,136268952.28395244,1.0,-9.999999999998899e-05,9.999999999998899e-05,0,0.0,0.00040012004134889556,-0.00036011524076745116,2.0003000450754497e-05,0.0002600754233382116,0.0003048126636840379,0.0004282973634244562,0.00038684606703172174,109785794.70371316,24820632.90455407,41388630.30233509,37721362.82939146
2024-06-12,0.99971,111088316.22987927,1.0,-0.00029000000000001247,0.00029000000000001247,0,0.0,-0.00019003705779810042,0.00040012004134889556,-0.00036011524076745116,2.0003000450754497e-05,0.0003111929909888342,0.0004278078472234493,0.0003856194407836947,136268952.28395244,35125482.95869737,42381888.24640431,38555239.57721688
2024-06-13,0.99956,92224927.12616374,1.0,-0.00043999999999999595,0.00043999999999999595,0,0.0,-0.00015005477027258839,-0.00019003705779810042,0.00040012004134889556,-0.00036011524076745116,0.0002634452187392493,0.0003364689724873483,0.0003833687299890894,111088316.22987927,109785794.70371316,41558256.69334936,38667649.93090292
2024-06-14,0.99948,107773443.62541436,1.0,-0.0005199999999999649,0.0005199999999999649,0,0.0,-8.003841848354881e-05,-0.00015005477027258839,-0.00019003705779810042,0.00040012004134889556,0.00026502362491851014,0.0002670836908908045,0.0003474709562639255,92224927.12616374,136268952.28395244,41899880.76032726,39127432.524173655
2024-06-15,0.9994,16167483.60458717,1.0,-0.0006000000000000449,0.0006000000000000449,0,0.0,-8.004482514487564e-05,-8.003841848354881e-05,-0.00015005477027258839,-0.00019003705779810042,0.00023591835412079573,0.00025358570698799367,0.00034388876925483814,107773443.62541436,111088316.22987927,44147234.904996574,40022377.47600024
2024-06-16,0.99932,17138900.16212418,1.0,-0.0006800000000000139,0.0006800000000000139,0,0.0,-8.005123283170252e-05,-8.004482514487564e-05,-8.003841848354881e-05,-0.00015005477027258839,0.0002330735753371043,0.0002481210817237009,0.00033819335190031827,16167483.60458717,92224927.12616374,48017973.170721024,40359742.22021929
2024-06-17,0.99967,104373687.47897692,1.0,-0.0003300000000000525,0.0003300000000000525,0,0.0,0.00035017684288214505,-8.005123283170252e-05,-8.004482514487564e-05,-8.003841848354881e-05,0.00024373479721638783,0.00025329769305503945,0.0003442091338900012,17138900.16212418,107773443.62541436,47581745.62997779,40730844.59953195
2024-06-18,0.99954,125384066.62414172,1.0,-0.00046000000000001595,0.00046000000000001595,0,0.0,-0.000130051370474529,0.00035017684288214505,-8.005123283170252e-05,-8.004482514487564e-05,0.00018205519380314013,0.00024157272422117168,0.0003401929257228943,104373687.47897692,16167483.60458717,45713943.966419525,41978214.37931539
2024-06-19,0.99963,85273541.74991156,1.0,-0.00036999999999998145,0.00036999999999998145,0,0.0,9.003736556754548e-05,-0.000130051370474529,0.00035017684288214505,-8.005123283170252e-05,0.00017723194521781745,0.00024400161669439033,0.00033771039289505017,125384066.62414172,17138900.16212418,43986903.41984724,41929507.38141308
2024-06-20,0.99939,136119723.15936998,1.0,-0.0006099999999999994,0.0006099999999999994,0,0.0,-0.00024011765880596272,9.003736556754548e-05,-0.000130051370474529,0.00035017684288214505,0.00019165464165220238,0.00022156972177836713,0.0003379358348534006,85273541.74991156,104373687.47897692,49125845.17492055,43739727.03264991
2024-06-21,0.99947,100270477.08137588,1.0,-0.0005300000000000304,0.0005300000000000304,0,0.0,8.004562604953258e-05,-0.00024011765880596272,9.003736556754548e-05,-0.000130051370474529,0.00019343766134335315,0.0002230062110439402,0.0003320295781911478,136119723.15936998,125384066.62414172,48615277.77794317,43667509.26458463
2024-06-22,0.99959,40785022.17719523,1.0,-0.00041000000000002146,0.00041000000000002146,0,0.0,0.00012005642666467685,8.004562604953258e-05,-0.00024011765880596272,9.003736556754548e-05,0.00019466513541731864,0.00021297988488878244,0.00033272792253939704,100270477.08137588,85273541.74991156,43557233.25199368,42132871.13621729
2024-06-23,0.99928,18368522.04169114,1.0,-0.0007200000000000539,0.0007200000000000539,0,0.0,-0.0003101752515025225,0.00012005642666467685,8.004562604953258e-05,-0.00024011765880596272,0.00023169701488325568,0.00022632715517380104,0.0003328959018628645,40785022.17719523,136119723.15936998,43229551.156773806,43919555.06430293
2024-06-24,0.99935,127779345.09978768,1.0,-0.0006500000000000394,0.0006500000000000394,0,0.0,7.004798289692146e-05,-0.0003101752515025225,0.00012005642666467685,8.004562604953258e-05,0.00017793721383036016,0.0002082113841722144,0.00033244831234475667,18368522.04169114,100270477.08137588,45616300.13306992,44927575.272520676
