date_utc,asset,close_binance,close_kraken,close_coinbase,spread_rel_bk,spread_rel_bc,spread_rel_kc
2024-05-14,BTC,61577.49,61568.6,61539.84,0.00014439178412373188,0.0006117987957070525,0.0004673395315946127
2024-05-15,BTC,66206.5,66233.0,66244.69,-0.0004001026678543962,-0.000576499037130418,-0.00017646697418316482
2024-05-16,BTC,65235.21,65228.4,65252.18,0.00010440237687880938,-0.0002600679394926253,-0.0003644322687762491
2024-05-17,BTC,67024.0,67043.5,67046.33,-0.00029085593681710264,-0.0003330532782331863,-4.22096183341214e-05
2024-05-18,BTC,66915.2,66920.0,66923.87,-7.17274357442399e-05,-0.00012955018889371228,-5.782690092481779e-05
2024-05-19,BTC,66274.01,66262.4,66261.62,0.00017521248853036298,0.00018698607127332068,1.1771520225467569e-05
2024-05-20,BTC,71446.62,71408.1,71432.17,0.000539434601956712,0.00020228980863934432,-0.0003369630238027055
2024-05-21,BTC,70148.34,70145.1,70142.84,4.618996907823636e-05,7.841142445896843e-05,3.22199671414225e-05
2024-05-22,BTC,69166.62,69144.0,69109.93,0.0003271433530023238,0.0008202873306339953,0.0004929827016175725
2024-05-23,BTC,67969.65,67940.8,67940.45,0.00042463438758444383,0.00042978814535366006,5.151570235506497e-06
2024-05-24,BTC,68549.99,68539.1,68547.8,0.0001588874087929959,3.194850892374035e-05,-0.00012691873408043897
2024-05-25,BTC,69290.57,69278.7,69289.67,0.00017133693328563737,1.2988949146475193e-05,-0.00015832085792877315
2024-05-26,BTC,68507.67,68476.4,68473.72,0.0004566536792238729,0.0004958106555332797,3.9139103293894806e-05
2024-05-27,BTC,69436.43,69377.8,69368.72,0.0008450830092621153,0.0009760883579803536,0.00013089473180416533
2024-05-28,BTC,68398.39,68324.9,68321.98,0.001075596158940595,0.0011183809368522368,4.273880821359377e-05
2024-05-29,BTC,67652.42,67575.4,67569.45,0.0011397638785712871,0.001227921790099007,8.80575467168132e-05
2024-05-30,BTC,68352.17,68365.0,68338.58,-0.0001876691289403043,0.0001988627799991427,0.00038660446266214343
2024-05-31,BTC,67540.01,67498.1,67472.41,0.0006209063662530045,0.001001890995148802,0.00038074821990208285
2024-06-01,BTC,67766.85,67717.2,67719.29,0.0007331962928178726,0.0007023109663437666,-3.0862698058409244e-05
2024-06-02,BTC,67765.63,67729.1,67735.52,0.0005393545758027862,0.0004445230508307585,-9.47804047271017e-05
2024-06-03,BTC,68809.9,68800.0,68791.0,0.00014389534883707533,0.0002747452428368824,0.0001308310680177005
2024-06-04,BTC,70537.84,70558.6,70542.32,-0.0002942235248433178,-6.350797648857487e-05,0.0002307834502748296
2024-06-05,BTC,71108.0,71103.6,71121.11,6.188153623720716e-05,-0.0001843334559880061,-0.00024619975700601593
2024-06-06,BTC,70799.06,70752.1,70773.64,0.000663725882341204,0.00035917327411727484,-0.00030435060285149973
2024-06-07,BTC,69355.6,69317.0,69324.53,0.0005568619530562646,0.00044818190617390563,-0.00010861956078167534
2024-06-08,BTC,69310.46,69291.5,69304.05,0.0002736266353016159,9.249098717911686e-05,-0.0001810860981429352
2024-06-09,BTC,69648.14,69649.9,69637.87,-2.5269239438907576e-05,0.00014747722754870907,0.0001727508322697524
2024-06-10,BTC,69540.0,69522.1,69497.73,0.0002574720844161771,0.0006082213044944496,0.0003506589351913725
2024-06-11,BTC,67314.24,67348.6,67316.53,-0.0005101813549205358,-3.401839043093435e-05,0.0004764060179573981
2024-06-12,BTC,68263.99,68233.7,68248.6,0.0004439155431994468,0.00022549913111769015,-0.00021831949666384354
2024-06-13,BTC,66773.01,66756.5,66738.85,0.0002473167406917831,0.0005118457989610192,0.0002644636519806287
2024-06-14,BTC,66043.99,65992.1,66004.39,0.0007863062396862297,0.0005999600935635563,-0.00018619973610833895
2024-06-15,BTC,66228.25,66198.1,66192.0,0.00045545113832567985,0.000547649262750749,9.215615180080405e-05
2024-06-16,BTC,66676.87,66635.4,66628.75,0.0006223418783408707,0.0007222107573681136,9.980676509746544e-05
2024-06-17,BTC,66504.33,66487.6,66481.81,0.0002516258670788307,0.0003387392731937222,8.709149164265462e-05
2024-06-18,BTC,65175.32,65169.7,65152.8,8.623639513460901e-05,0.0003456489974336119,0.0002593902334204756
2024-06-19,BTC,64974.37,64949.0,64943.79,0.00039061417419827826,0.00047086873125201656,8.022322072664956e-05
2024-06-20,BTC,64869.99,64833.3,64840.88,0.0005659128873587438,0.00044894517162630265,-0.00011690155963328674
2024-06-21,BTC,64143.56,64087.9,64120.28,0.0008684946768422463,0.00036306765971705346,-0.0005049884373554692
2024-06-22,BTC,64262.01,64253.0,64235.01,0.00014022691547488364,0.0004203315294883936,0.0002800653413146392
2024-06-23,BTC,63210.01,63176.1,63171.43,0.0005367536141041018,0.0006107191178037485,7.392582374654566e-05
2024-06-24,BTC,60293.3,60297.0,60263.0,-6.136292021152734e-05,0.0005027960771950557,0.000564193617974551
2024-06-25,BTC,61806.01,61794.0,61789.71,0.00019435543903933983,0.00026379796894993035,6.942903599971295e-05
2024-06-26,BTC,60864.99,60815.1,60816.68,0.000820355470927403,0.0007943544435506933,-2.5979714775692386e-05
2024-06-27,BTC,61706.47,61617.1,61615.39,0.0014504090585243379,0.0014782021180097527,2.775280656330814e-05
2024-06-28,BTC,60427.84,60319.6,60313.35,0.0017944416077029235,0.0018982530401643327,0.00010362548258391335
2024-06-29,BTC,60986.68,60860.0,60885.67,0.0020814985211961012,0.0016590110612235698,-0.0004216098796318013
2024-06-30,BTC,62772.01,62680.3,62668.26,0.001463139136219871,0.001655543013321159,0.00019212277475078032
2024-07-01,BTC,62899.99,62858.5,62830.13,0.0006600539306538256,0.0011118869243147422,0.00045153495623839746
2024-07-02,BTC,62135.47,62019.9,62040.22,0.00186343415581125,0.0015352943622701787,-0.0003275294639509818
2024-07-03,BTC,60208.58,60146.6,60145.01,0.0010304821885194215,0.0010569455387903215,2.643610833219512e-05
2024-07-04,BTC,57050.01,57021.1,57042.14,0.0005070053015463483,0.00013796817580824516,-0.0003688501167733449
2024-07-05,BTC,56628.79,56650.1,56639.43,-0.00037616879758373134,-0.00018785499783458004,0.00018838466418169553
2024-07-06,BTC,58230.13,58234.9,58244.75,-8.190964524712463e-05,-0.00025100974765968065,-0.00016911395447660738
2024-07-07,BTC,55857.81,55845.4,55854.09,0.00022222063052645957,6.660210559328306e-05,-0.00015558395096926247
2024-07-08,BTC,56714.62,56699.3,56699.43,0.00027019733929689593,0.00026790392778197614,-2.2927920085846765e-06
2024-07-09,BTC,58050.0,58001.6,58047.86,0.0008344597390417263,3.686613080988721e-05,-0.0007969286033973066
2024-07-10,BTC,57725.85,57743.1,57712.59,-0.0002987369919522642,0.00022975922584667074,0.0005286541463482841
2024-07-11,BTC,57339.89,57350.0,57340.77,-0.0001762859633827052,-1.534684658044405e-05,0.0001609674931117855
2024-07-12,BTC,57889.1,57911.4,57909.03,-0.00038507098775031334,-0.00034416048757857087,4.092625968699082e-05
2024-07-13,BTC,59204.02,59222.8,59224.58,-0.00031710760045122743,-0.0003471531583677523,-3.005508861353423e-05
2024-07-14,BTC,60797.91,60810.0,60808.42,-0.00019881598421311875,-0.00017283790632938167,2.5983243767901953e-05
2024-07-15,BTC,64724.14,64764.2,64757.16,-0.0006185516072150232,-0.000509905005099065,0.00010871384724087108
2024-07-16,BTC,65043.99,65088.7,65088.99,-0.0006869087875468471,-0.0006913611656902408,-4.455438623374164e-06
2024-07-17,BTC,64087.99,64120.0,64085.81,-0.0004992202121023581,3.4016890790633525e-05,0.0005335034385927084
2024-07-18,BTC,63987.92,63960.7,63982.86,0.000425573828929382,7.908367959785778e-05,-0.0003463427549190712
2024-07-19,BTC,66660.0,66708.9,66707.61,-0.0007330356219333867,-0.0007137116739753813,1.9338123491419168e-05
2024-07-20,BTC,67139.96,67166.1,67163.83,-0.00038918442488100613,-0.00035539962506603295,3.379795345215264e-05
2024-07-21,BTC,68165.34,68137.1,68181.28,0.0004144584961789377,-0.0002337885120373695,-0.0006479784480430961
2024-07-22,BTC,67532.01,67595.1,67558.22,-0.0009333516778584627,-0.000387961672169701,0.0005458995219236318
2024-07-23,BTC,65936.01,65900.8,65939.24,0.0005342878993881417,-4.898448935730659e-05,-0.0005829609197801622
2024-07-24,BTC,65376.0,65367.0,65366.4,0.00013768415255399624,0.00014686444411804445,9.179027757433289e-06
2024-07-25,BTC,65799.95,65795.4,65795.42,6.91537706283274e-05,6.884977708176976e-05,-3.0397252581693124e-07
2024-07-26,BTC,67907.99,67914.7,67924.08,-9.880040698095893e-05,-0.00023688211897754385,-0.00013809535587383515
2024-07-27,BTC,67896.5,67900.8,67899.41,-6.33276780244163e-05,-4.2857515256788936e-05,2.0471459177606732e-05
2024-07-28,BTC,68249.88,68250.0,68244.3,-1.7582417581873955e-06,8.176507048940351e-05,8.352345910211945e-05
2024-07-29,BTC,66784.69,66755.3,66771.45,0.0004402646681236355,0.00019828834030111153,-0.00024186984107721354
2024-07-30,BTC,66188.0,66175.1,66169.68,0.00019493737070286343,0.0002768639654899818,8.19106273448611e-05
2024-07-31,BTC,64628.0,64638.1,64609.62,-0.00015625459287937904,0.00028447776043249995,0.00044080123052880893
2024-08-01,BTC,65354.02,65300.0,65288.18,0.0008272588055129315,0.0010084520659021656,0.0001810434905675784
2024-08-02,BTC,61498.33,61409.9,61418.06,0.0014399958312909522,0.0013069445697242443,-0.0001328599438015221
2024-08-03,BTC,60697.99,60688.5,60674.93,0.00015637229458631552,0.00038005812285235585,0.00022365085546871555
2024-08-04,BTC,58161.0,58103.0,58130.95,0.0009982272860264985,0.0005169363308186181,-0.0004808109965517282
2024-08-05,BTC,54018.81,54006.5,54029.12,0.00022793552627931035,-0.00019082302284412211,-0.0004186631209244229
2024-08-06,BTC,56022.01,56080.0,56048.08,-0.001034058487874412,-0.0004651363614953663,0.0005695110340977472
2024-08-07,BTC,55134.16,55091.0,55148.1,0.0007834310504439834,-0.00025277389429545494,-0.0010353937850986483
2024-08-08,BTC,61685.99,61704.7,61705.58,-0.00030321839341251877,-0.0003174753401556929,-1.4261271022886213e-05
2024-08-09,BTC,60837.99,60859.9,60862.13,-0.00036000716399475774,-0.0003966341631487236,-3.664018988480677e-05
2024-08-10,BTC,60923.51,60951.7,60935.02,-0.00046249735446257656,-0.00018888973860997638,0.00027373421720389146
2024-08-11,BTC,58712.59,58717.7,58722.49,-8.702656950121401e-05,-0.00016858958126608758,-8.15701105317812e-05
2024-08-12,BTC,59346.64,59359.9,59358.78,-0.00022338312564551543,-0.000204519028187522,1.886831232056352e-05
2024-08-13,BTC,60587.15,60600.0,60603.19,-0.00021204620462045298,-0.0002646725362146496,-5.263749317485633e-05
2024-08-14,BTC,58683.39,58693.6,58690.62,-0.000173954230103468,-0.0001231883391247246,5.077472345660361e-05
2024-08-15,BTC,57541.06,57554.9,57543.61,-0.00024046605936256515,-4.431421664374824e-05,0.00019619902192435923
2024-08-16,BTC,58874.6,58898.4,58888.99,-0.00040408567974681286,-0.00024435807100786633,0.00015979217847017502
2024-08-17,BTC,59491.99,59473.3,59497.49,0.0003142586673345882,-9.24408743965266e-05,-0.0004065717730276086
2024-08-18,BTC,58427.35,58466.5,58437.9,-0.0006696142235297353,-0.0001805335236207961,0.00048940841474443
2024-08-19,BTC,59438.5,59493.7,59452.67,-0.0009278293331898002,-0.00023834085163876306,0.0006901288032985509
2024-08-20,BTC,59013.8,59023.3,59017.59,-0.00016095338620514266,-6.42181424215238e-05,9.675081615512227e-05
2024-08-21,BTC,61156.03,61179.7,61163.28,-0.0003868930380501734,-0.00011853517339166508,0.0002684617306332182
2024-08-22,BTC,60375.84,60391.1,60383.29,-0.0002526862401910357,-0.00012337850421872965,0.0001293404185163105
2024-08-23,BTC,64037.24,64087.4,64086.72,-0.0007826811510531773,-0.000772078833181089,1.061062260632184e-05
2024-08-24,BTC,64157.01,64176.0,64179.63,-0.00029590501121912194,-0.00035244827681302215,-5.656000198184241e-05
2024-08-25,BTC,64220.0,64288.1,64251.93,-0.0010592940217551972,-0.0004969500527065573,0.0005629402883307044
2024-08-26,BTC,62834.0,62854.7,62840.0,-0.0003293309808176659,-9.548058561426043e-05,0.0002339274347549214
2024-08-27,BTC,59415.0,59458.0,59439.64,-0.0007231995694439997,-0.00041453817687997496,0.00030888477790247393
2024-08-28,BTC,59034.9,59025.6,59045.88,0.00015755875416778586,-0.00018595708963942137,-0.00034346172840504785
2024-08-29,BTC,59359.01,59385.5,59364.47,-0.00044606848473105476,-9.197420612028218e-05,0.0003542522993973396
2024-08-30,BTC,59123.99,59105.0,59112.77,0.00032129261483793137,0.00018980670335699834,-0.00013144367959738723
2024-08-31,BTC,58973.99,58972.3,58968.37,2.865752226033358e-05,9.530533063739632e-05,6.664589847060753e-05
2024-09-01,BTC,57301.86,57321.2,57299.0,-0.0003373969840128055,4.99136110578835e-05,0.0003874413166022883
2024-09-02,BTC,59132.13,59128.6,59139.83,5.9700381879412845e-05,-0.00013019990081142296,-0.00018988894624827335
2024-09-03,BTC,57487.73,57497.6,57468.84,-0.00017165933882445916,0.00032869986587535927,0.0005004451107766261
2024-09-04,BTC,57970.9,57970.0,57971.0,1.5525271692240494e-05,-1.725000431274104e-06,-1.7250004312518996e-05
2024-09-05,BTC,56180.0,56163.9,56156.82,0.0002866610046665663,0.00041277266056027884,0.00012607551495968927
2024-09-06,BTC,53962.97,53948.3,53950.01,0.00027192701160183574,0.00024022238364729276,-3.1696008953474575e-05
2024-09-07,BTC,54160.86,54146.4,54156.33,0.00026705376534730263,8.364673160077274e-05,-0.00018335806728408954
2024-09-08,BTC,54869.95,54856.8,54881.11,0.00023971503988562404,-0.00020334865676008285,-0.00044295751306777653
2024-09-09,BTC,57042.0,57062.7,57053.9,-0.00036275885999081936,-0.00020857469866220057,0.00015424011329634446
2024-09-10,BTC,57635.99,57630.0,57645.59,0.00010393892070093003,-0.00016653485548501212,-0.0002704456663553678
2024-09-11,BTC,57338.0,57350.6,57352.79,-0.00021970127601100842,-0.00025787760281581473,-3.818471603567186e-05
2024-09-12,BTC,58132.32,58133.1,58137.54,-1.3417485047240163e-05,-8.97870807743395e-05,-7.63706204287562e-05
2024-09-13,BTC,60498.0,60581.0,60543.35,-0.0013700665225070408,-0.0007490500608241524,0.0006218684628451765
2024-09-14,BTC,59993.03,60000.1,60012.35,-0.00011783313694480047,-0.00032193373530609026,-0.00020412465100938526
2024-09-15,BTC,59132.0,59135.1,59122.33,-5.242233462021684e-05,0.000163559183137707,0.0002159928406069156
2024-09-16,BTC,58213.99,58197.2,58208.75,0.0002885018523228755,9.002083020170915e-05,-0.00019842377649414988
2024-09-17,BTC,60313.99,60317.2,60312.6,-5.321865073315557e-05,2.304659391239028e-05,7.626930359494466e-05
2024-09-18,BTC,61759.99,61777.7,61769.18,-0.0002866730227897296,-0.0001487796988725032,0.00013793286554886208
2024-09-19,BTC,62947.99,62922.1,62960.14,0.00041146115593715393,-0.0001929792405163111,-0.0006041917949991538
2024-09-20,BTC,63201.05,63210.2,63210.69,-0.0001447551186358753,-0.00015250584988080185,-7.751853365434158e-06
2024-09-21,BTC,63348.96,63376.1,63362.74,-0.00042823714302397953,-0.00021747796891358195,0.00021084946768401558
2024-09-22,BTC,63578.76,63615.2,63577.66,-0.0005728190746864259,1.7301674833491987e-05,0.000590458975684216
2024-09-23,BTC,63339.99,63332.4,63338.87,0.00011984387138341823,1.7682664689155914e-05,-0.00010214896476679058
2024-09-24,BTC,64262.7,64271.8,64272.93,-0.00014158620110227282,-0.00015916498594359396,-1.758127410711463e-05
2024-09-25,BTC,63152.01,63139.2,63130.89,0.00020288505397614287,0.000334543042241231,0.00013163128224547016
2024-09-26,BTC,65173.99,65183.5,65177.21,-0.00014589581719304245,-4.940377165574272e-05,9.650612537726033e-05
2024-09-27,BTC,65769.95,65788.9,65789.0,-0.0002880425117306462,-0.0002895620848470948,-1.520010944222605e-06
2024-09-28,BTC,65858.0,65878.4,65858.99,-0.0003096614368289785,-1.503211634446e-05,0.000294720584084196
2024-09-29,BTC,65602.01,65610.0,65600.01,-0.00012178021643050041,3.048780023062747e-05,0.0001522865621514935
2024-09-30,BTC,63327.59,63338.5,63301.25,-0.00017224910599400456,0.00041610552714188564,0.0005884559941549128
2024-10-01,BTC,60805.78,60819.1,60790.0,-0.0002190101464836225,0.0002595821681197208,0.0004786971541370644
2024-10-02,BTC,60649.28,60635.3,60631.37,0.0002305587669229059,0.00029539164297287535,6.481793170753924e-05
2024-10-03,BTC,60752.71,60739.6,60744.99,0.00021583941942315832,0.00012708867019317616,-8.873159745359516e-05
2024-10-04,BTC,62086.0,62081.0,62090.71,8.053993975609686e-05,-7.585675860366514e-05,-0.0001563841031935187
2024-10-05,BTC,62058.0,62049.0,62051.29,0.0001450466566745856,0.000108136349784127,-3.690495395025639e-05
2024-10-06,BTC,62819.91,62809.3,62810.86,0.00016892402876655943,0.00014408336392790488,-2.4836469362132796e-05
2024-10-07,BTC,62224.0,62234.6,62200.28,-0.00017032326069421622,0.0003813487656325609,0.0005517660049119133
2024-10-08,BTC,62160.49,62117.9,62122.02,0.0006856316778254268,0.0006192651172642893,-6.632108872173248e-05
2024-10-09,BTC,60636.02,60558.0,60578.28,0.0012883516628685587,0.0009531469034775863,-0.0003347734534555613
2024-10-10,BTC,60326.39,60279.5,60279.53,0.0007778763924717325,0.0007773783239517496,-4.976813853252438e-07
2024-10-11,BTC,62540.0,62502.5,62518.75,0.0005999760009600674,0.0003398980305908683,-0.00025992202339297776
2024-10-12,BTC,63206.22,63184.0,63187.47,0.0003516713091922252,0.0002967360459280588,-5.4915950899792065e-05
2024-10-13,BTC,62870.02,62834.9,62845.3,0.0005589250559798753,0.00039334683739267184,-0.00016548572446950516
2024-10-14,BTC,66083.99,66025.5,66065.65,0.0008858698533142917,0.0002776026573569901,-0.0006077288273103054
2024-10-15,BTC,67074.14,67060.5,67056.6,0.00020339842381122963,0.00026157007662175324,5.815982319412605e-05
2024-10-16,BTC,67620.01,67589.9,67608.44,0.0004454807596994126,0.00017113247990918623,-0.0002742261173310778
2024-10-17,BTC,67421.78,67407.8,67402.33,0.00020739439649419822,0.0002885656920168511,8.115446454159958e-05
2024-10-18,BTC,68428.0,68440.3,68426.11,-0.00017971867452371004,2.7621035303626584e-05,0.00020737697934314347
2024-10-19,BTC,68378.0,68374.9,68363.73,4.5338274717865445e-05,0.00020873641622554118,0.00016339073365356782
2024-10-20,BTC,69031.99,69010.5,69014.86,0.0003114018881185121,0.0002482074150407243,-6.317480032558276e-05
2024-10-21,BTC,67377.5,67385.1,67346.15,-0.00011278457700603095,0.0004655054520563695,0.0005783552586156038
2024-10-22,BTC,67426.0,67387.6,67380.08,0.0005698377743086347,0.0006815070566850157,0.00011160568524126724
2024-10-23,BTC,66668.65,66633.4,66601.11,0.0005290139779750014,0.001014097212493903,0.00048482675438887846
